-283.79998779296875, 391.6999816894531
-284.6494140625, 393.758056640625
-289.4931335449219, 407.9544677734375
-290.13897705078125, 409.8473205566406
-290.7847900390625, 411.74017333984375
-291.4306335449219, 413.633056640625
-292.0764465332031, 415.5259094238281
-292.7222900390625, 417.41876220703125
-293.36810302734375, 419.3116149902344
-294.0139465332031, 421.2044677734375
-294.6597595214844, 423.0973205566406
-295.30560302734375, 424.99017333984375
-295.951416015625, 426.883056640625
-296.5972595214844, 428.7759094238281
-297.2430725097656, 430.66876220703125
-297.888916015625, 432.5616149902344
-298.53472900390625, 434.4544677734375
-299.1805725097656, 436.3473205566406
-299.8263854980469, 438.24017333984375
-300.41998291015625, 439.97998046875
-301.0658264160156, 441.8728332519531
-301.7116394042969, 443.76568603515625
-302.35748291015625, 445.6585388183594
-303.0032958984375, 447.5513916015625
-303.6491394042969, 449.44427490234375
-304.2949523925781, 451.3371276855469
-304.9407958984375, 453.22998046875
-305.58660888671875, 455.1228332519531
-306.2324523925781, 457.01568603515625
-306.8782653808594, 458.9085388183594
-307.52410888671875, 460.8013916015625
-308.169921875, 462.6942443847656
-308.8157653808594, 464.5871276855469
-309.4615783691406, 466.47998046875
-310.10736083984375, 468.37286376953125
-310.746337890625, 470.26800537109375
-311.374267578125, 472.1669006347656
-311.9910583496094, 474.06939697265625
-312.5967712402344, 475.9754638671875
-313.1913146972656, 477.88507080078125
-313.7746887207031, 479.798095703125
-314.3468933105469, 481.7144775390625
-314.90789794921875, 483.6341857910156
-315.4576721191406, 485.55712890625
-315.9962158203125, 487.4832458496094
-316.52349853515625, 489.4124755859375
-317.03948974609375, 491.34478759765625
-317.544189453125, 493.280029296875
-318.03759765625, 495.2182312011719
-318.5196533203125, 497.1592712402344
-318.9903869628906, 499.10308837890625
-319.4497375488281, 501.0495910644531
-319.8977355957031, 502.998779296875
-320.3343200683594, 504.9505615234375
-320.759521484375, 506.9048156738281
-321.17327880859375, 508.8615417480469
-321.57562255859375, 510.8206787109375
-321.96649169921875, 512.7821044921875
-322.3459167480469, 514.7457885742188
-322.7138671875, 516.7116088867188
-323.0703125, 518.6796264648438
-323.4152526855469, 520.649658203125
-323.74871826171875, 522.6216430664062
-324.07061767578125, 524.5955810546875
-324.3810119628906, 526.5712890625
-324.678466796875, 528.549072265625
-324.96136474609375, 530.5289916992188
-325.22967529296875, 532.5109252929688
-325.4833984375, 534.4947509765625
-325.7225036621094, 536.4804077148438
-325.947021484375, 538.4677124023438
-326.1568908691406, 540.4566650390625
-326.3521423339844, 542.4471435546875
-326.53271484375, 544.43896484375
-326.6986389160156, 546.4320678710938
-326.84991455078125, 548.4263305664062
-326.9864807128906, 550.421630859375
-327.1083679199219, 552.4179077148438
-327.215576171875, 554.4150390625
-327.30810546875, 556.4129028320312
-327.3858947753906, 558.411376953125
-327.4490051269531, 560.410400390625
-327.49737548828125, 562.4097900390625
-327.53106689453125, 564.4094848632812
-327.550048828125, 566.409423828125
-327.5542907714844, 568.409423828125
-327.5438232421875, 570.4093627929688
-327.5186462402344, 572.4092407226562
-327.478759765625, 574.4088134765625
-327.42413330078125, 576.4080810546875
-327.3548278808594, 578.4068603515625
-327.27081298828125, 580.4050903320312
-327.1720886230469, 582.4026489257812
-327.0586853027344, 584.3994140625
-326.93060302734375, 586.3953247070312
-326.7931823730469, 588.3905639648438
-326.6556701660156, 590.3858032226562
-326.51812744140625, 592.381103515625
-326.3805847167969, 594.3763427734375
-326.2430725097656, 596.37158203125
-326.10552978515625, 598.3668823242188
-325.9679870605469, 600.3621215820312
-325.8304748535156, 602.357421875
-325.6914367675781, 604.3526000976562
-325.54193115234375, 606.3469848632812
-325.3805236816406, 608.3404541015625
-325.2071838378906, 610.3329467773438
-325.02197265625, 612.3243408203125
-324.8248291015625, 614.3145751953125
-324.6158447265625, 616.3036499023438
-324.3949279785156, 618.2913818359375
-324.16217041015625, 620.27783203125
-323.91754150390625, 622.2628173828125
-323.6610412597656, 624.2462768554688
-323.3927001953125, 626.2282104492188
-323.112548828125, 628.2084350585938
-322.8205261230469, 630.18701171875
-322.5167236328125, 632.163818359375
-322.2010803222656, 634.1387329101562
-321.8736572265625, 636.1117553710938
-321.5344543457031, 638.082763671875
-321.1834716796875, 640.0517578125
-320.82073974609375, 642.0185546875
-320.4462585449219, 643.9832153320312
-320.06005859375, 645.945556640625
-319.662109375, 647.9055786132812
-319.2524719238281, 649.8631591796875
-318.8311462402344, 651.8182373046875
-318.3981628417969, 653.7708129882812
-317.9534912109375, 655.7207641601562
-317.4971923828125, 657.6680297851562
-317.029052734375, 659.6124877929688
-316.5418395996094, 661.5521850585938
-316.03179931640625, 663.486083984375
-315.4990234375, 665.4137573242188
-314.943603515625, 667.3350830078125
-314.36553955078125, 669.2496948242188
-313.7650146484375, 671.1574096679688
-313.14202880859375, 673.0579223632812
-312.4966735839844, 674.950927734375
-311.8291015625, 676.836181640625
-311.13934326171875, 678.7135009765625
-310.42755126953125, 680.58251953125
-309.69378662109375, 682.4430541992188
-308.9381103515625, 684.2947998046875
-308.16070556640625, 686.1375122070312
-307.3616638183594, 687.970947265625
-306.54107666015625, 689.7947998046875
-305.69903564453125, 691.60888671875
-304.835693359375, 693.4129638671875
-303.951171875, 695.2067260742188
-303.04559326171875, 696.9899291992188
-302.1190490722656, 698.7623291015625
-301.17169189453125, 700.5237426757812
-300.20367431640625, 702.2738647460938
-299.215087890625, 704.012451171875
-298.2060852050781, 705.7392578125
-297.17681884765625, 707.4540405273438
-296.12744140625, 709.1566162109375
-295.0580749511719, 710.8466796875
-293.9797668457031, 712.5310668945312
-292.9014587402344, 714.2155151367188
-291.8224182128906, 715.8994140625
-290.7375793457031, 717.5797119140625
-289.6460266113281, 719.2554931640625
